Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,diabetic_retinopathy
0.09554466,0.214147967,0.247631951,0.082475486,0.705212435,0.024658455,1
0.078722953,0.218975435,0.19917631,0.054714382,0.63351727,0.015196643,1
0.115713809,0.198835399,0.28804588,0.055917873,0.731218909,0.015582835,1
0.1608593,0.29415445,0.147445974,0.042634341,0.549215353,0.011438446,1
0.078190005,0.192939069,0.248257752,0.079913105,0.741089972,0.024174217,2
0.102260825,0.230750772,0.153027056,0.031425864,0.668734021,0.008161822,2
0.044627425,0.135108585,0.228453262,0.056568732,0.916941178,0.015777656,1
0.095032212,0.19018941,0.25916766,0.171178314,0.876944647,0.062772737,1
0.059582232,0.14748757,0.246942699,0.060677276,0.881245566,0.017116092,1
0.039384579,0.118417776,0.346236817,0.123091166,0.897929893,0.040612496,1
0.1363775,0.245102975,0.247044709,0.202122483,0.789316531,0.081792518,2
0.22904444,0.312984229,0.317793162,0.289414495,0.638550213,0.13342927,2
0.129213329,0.254087762,0.139066632,0.100962872,0.731576931,0.031610731,1
0.064938695,0.164678491,0.244811692,0.062946859,0.861982233,0.017867273,1
0.138369315,0.26745635,0.183387316,0.070062468,0.631020061,0.02041695,2
0.202076179,0.242353703,0.594356316,0.604398637,0.576500343,0.421740944,1
0.068984885,0.182217083,0.216801184,0.164509606,0.879024681,0.059566908,2
0.148547229,0.266391721,0.203775866,0.070040585,0.629463152,0.020275741,2
0.045920603,0.130788146,0.21451507,0.085766917,0.897018339,0.025846857,1
0.087869331,0.189753567,0.262505104,0.154220269,0.856984663,0.054556451,1
0.125337249,0.263676716,0.129785319,0.03487767,0.663551466,0.009150588,1
0.13003402,0.216698285,0.330757171,0.181862499,0.830853848,0.068181324,1
0.101999314,0.232379829,0.122895748,0.012601881,0.661527721,0.003081693,1
0.103913498,0.217805334,0.217078353,0.162951121,0.789758709,0.058837582,2
0.296963811,0.393714198,0.273065844,0.256651897,0.527091377,0.118180408,2
0.120657483,0.247803507,0.215584023,0.109515477,0.676400016,0.037098064,2
0.163045569,0.287816719,0.335765308,0.36289485,0.65473825,0.186627503,2
0.016995726,0.101768832,0.336992612,0.030675014,0.828170791,0.007946873,1
0.045900353,0.133554556,0.298527087,0.028588426,0.86249065,0.008037217,2
0.113443227,0.225876407,0.158834533,0.056440631,0.820428482,0.015739772,2
0.166462399,0.2837171,0.170198129,0.10046118,0.618957762,0.031417957,1
0.07277371,0.153080701,0.353181634,0.182284241,0.903091742,0.068437152,2
0.078916378,0.158749001,0.277186615,0.181211257,0.926399335,0.067842297,1
0.038822872,0.119341986,0.267805933,0.024090621,0.909694763,0.006508077,2
0.16866691,0.281667684,0.414722196,0.449199285,0.675797946,0.261373486,2
0.075506088,0.177921101,0.285230735,0.047926423,0.79990209,0.013054584,1
0.154498108,0.250118825,0.340953902,0.314727963,0.740799439,0.149956157,1
0.168944531,0.318390758,0.130123215,0.034089887,0.559661039,0.008924929,1
0.104555097,0.19743755,0.433089893,0.402449224,0.737050063,0.219323507,2
0.190409669,0.277251971,0.315042036,0.312351862,0.747467264,0.148255348,1
0.09202402,0.19881532,0.242910866,0.053058357,0.753888744,0.015324385,2
0.051155113,0.14176933,0.31666716,0.139143648,0.887591814,0.047842608,2
0.224826631,0.388113759,0.251867694,0.291004819,0.546298149,0.133393698,1
0.135803653,0.267370774,0.195539048,0.049495867,0.622441962,0.013543883,1
0.271725166,0.363878058,0.255644015,0.250671543,0.541215629,0.107182266,1
0.138879807,0.275932589,0.176924365,0.042039592,0.589511769,0.011260854,1
0.151919921,0.259285174,0.285272955,0.188674355,0.700954167,0.071727657,1
0.120344961,0.222632669,0.229025165,0.174608339,0.842375552,0.064495778,1
0.020609787,0.066580869,0.482971491,0.018885325,0.927829108,0.004751666,1
0.116169968,0.19138746,0.289592029,0.070576509,0.763099631,0.020450223,1
0.327469458,0.403648755,0.323391883,0.304446102,0.595001766,0.142898166,2
0.15230535,0.272333835,0.130484332,0.046459478,0.650526611,0.012607882,2
0.076191107,0.186565438,0.221430022,0.042451743,0.792243743,0.0118364,2
0.17788724,0.284780951,0.286138046,0.221838932,0.603359493,0.112428719,2
0.076031872,0.176077734,0.247191175,0.130666513,0.871385021,0.044030648,2
0.122289693,0.249635439,0.160491441,0.049003094,0.749729483,0.014258944,2
0.116785209,0.201983617,0.3008392,0.17548665,0.884873964,0.064933588,1
0.084379922,0.19523302,0.23277017,0.052727772,0.782278969,0.014556692,1
0.224727491,0.297386152,0.221706127,0.052282189,0.691158824,0.014415459,1
0.17835528,0.287682982,0.272092959,0.236368744,0.788503732,0.09846765,1
0.055412919,0.13166689,0.234111106,0.057164846,0.904529361,0.016056897,2
0.092424928,0.222329503,0.207617709,0.06007255,0.692492594,0.016927346,1
0.050261819,0.137317188,0.306764494,0.027939346,0.866989077,0.009694054,2
0.285685431,0.389308671,0.418445738,0.467051822,0.433439941,0.2962692,2
0.171686203,0.298294179,0.211384559,0.134226893,0.59912259,0.045445437,1
0.082448206,0.211004135,0.192109413,0.041459849,0.724920279,0.011476654,2
0.047736247,0.146642352,0.277853607,0.027769726,0.807364644,0.007366165,2
0.232908596,0.256075234,0.368628787,0.286358866,0.789660131,0.130233943,1
0.293303308,0.414366599,0.305437806,0.342721984,0.474355378,0.170643398,1
0.075003747,0.215976004,0.220845094,0.048791366,0.707950261,0.013324089,1
0.082335771,0.20166448,0.243292169,0.037758204,0.680069148,0.009992159,1
0.118620381,0.202928133,0.275228092,0.227709617,0.89484117,0.093347817,1
0.09896317,0.201174104,0.226804968,0.160130008,0.851695638,0.057479043,2
0.104945294,0.245432221,0.166521616,0.061963371,0.650960748,0.017546959,1
0.129479181,0.23541009,0.255648297,0.112954723,0.707396857,0.036404934,2
0.074375975,0.191174279,0.227065489,0.053015463,0.771128331,0.014658775,2
0.103756053,0.217844246,0.183744913,0.03029629,0.734689174,0.007849945,2
0.100433163,0.18909337,0.41283024,0.340526641,0.699295407,0.168962716,1
0.092610082,0.125425686,0.559299223,0.524625475,0.872389007,0.334090492,1
0.093379843,0.195580002,0.234456038,0.077621859,0.807702879,0.023893252,2
0.028574836,0.119277054,0.332433134,0.041268709,0.839901789,0.011040612,2
0.073043606,0.190211433,0.214055763,0.016149822,0.784023596,0.003996928,1
0.194143602,0.319983729,0.324709324,0.346992629,0.662022504,0.174331373,2
0.213692742,0.283673345,0.421958263,0.403240115,0.614795136,0.221877822,2
0.0824961,0.197931733,0.19031849,0.032160668,0.768405128,0.008367143,1
0.151730485,0.268203109,0.173259532,0.148585887,0.753854079,0.051930849,1
0.106217362,0.217438691,0.181504219,0.073978169,0.768111664,0.021631662,1
0.146409356,0.270377818,0.163643371,0.056299856,0.661423335,0.015703316,1
0.046022859,0.145949687,0.266946727,0.035674736,0.834175998,0.009397109,2
0.080968301,0.186592062,0.259533475,0.028733287,0.815514158,0.007398329,1
0.12085858,0.249237274,0.165400785,0.032740025,0.60481878,0.008538065,1
0.055078236,0.134135174,0.230760545,0.062746104,0.911263359,0.018480759,2
0.153168816,0.272177094,0.204129809,0.168223763,0.791953599,0.061315457,1
0.090558492,0.21017569,0.178489361,0.028848966,0.725572152,0.007433608,1
0.076832978,0.14893499,0.308831467,0.186048834,0.92193054,0.070341005,1
0.168101334,0.28682107,0.188973422,0.065013823,0.627599719,0.018688418,2
0.093068204,0.22512871,0.151317835,0.014101655,0.739406969,0.00346552,1
0.131448924,0.252587413,0.256640133,0.149079671,0.612977523,0.052173526,1
0.09066712,0.212933591,0.200235478,0.036136202,0.780922435,0.009512146,1
0.205651397,0.336635094,0.367050841,0.403365402,0.567386218,0.219646147,2
0.147591532,0.274076848,0.141615096,0.081264543,0.691016195,0.024280984,2
0.166061244,0.29576736,0.176417373,0.085211909,0.586144973,0.02570266,2
0.172152342,0.257010169,0.294721253,0.260627728,0.811552664,0.113400893,1
0.07252825,0.1929426,0.209238478,0.04774379,0.731728395,0.013002425,1
0.101495518,0.226150825,0.178881652,0.03231965,0.651799371,0.008412541,1
0.046433008,0.126704294,0.292814699,0.142850567,0.945335901,0.049308023,2
0.067514543,0.146632226,0.274050793,0.226199398,0.922957256,0.092465278,1
0.088026491,0.176546543,0.27577264,0.173428199,0.879893273,0.063912526,2
0.123136812,0.213128676,0.273846464,0.187757091,0.846579789,0.071385014,2
0.079276175,0.136975224,0.385474484,0.064191648,0.905350492,0.018285288,1
0.193847676,0.325531062,0.174189124,0.103994137,0.53450368,0.032804907,1
0.34768535,0.401715024,0.315954739,0.30151975,0.583888009,0.158904546,2
0.034955496,0.108444516,0.388864645,0.14049356,0.962141684,0.048221112,1
0.05966649,0.164597582,0.254199111,0.024199231,0.747582405,0.006146583,1
0.127013659,0.23688571,0.252774924,0.184212672,0.807267804,0.06939248,1
0.371819135,0.361744813,0.584566465,0.627443047,0.584194248,0.449969416,2
0.096027655,0.217811387,0.238368425,0.056278716,0.698431986,0.015691422,1
0.077117401,0.203736367,0.181889132,0.040745454,0.729927893,0.010873939,2
0.147340127,0.270806419,0.233065923,0.123600867,0.634416259,0.040843158,1
0.124003748,0.238725202,0.230824932,0.10340464,0.695723713,0.033742448,2
0.07779285,0.171036882,0.30697647,0.157700273,0.897303338,0.056216645,2
0.173999511,0.311746471,0.130028829,0.045726505,0.546462494,0.012612407,2
0.101502104,0.225248214,0.223354295,0.063344802,0.668995614,0.018006116,2
0.102078859,0.217713376,0.222756255,0.142611598,0.813137763,0.049183532,1
0.138730761,0.252968099,0.247563014,0.039638714,0.614305286,0.010547516,1
0.108669133,0.153066235,0.382652671,0.218219842,0.908116353,0.08787583,1
0.189036676,0.131560613,0.755255903,0.621264318,0.923858489,0.441501687,1
0.057481476,0.166965571,0.227921039,0.066042552,0.81529486,0.018906592,1
0.128650011,0.214288212,0.312853365,0.231733978,0.834400742,0.095711641,1
0.055320586,0.152195146,0.265864051,0.047050086,0.811416627,0.012795759,2
0.198933901,0.335713516,0.152996359,0.080682485,0.585704323,0.024007707,1
0.081819243,0.185899455,0.261607464,0.099758881,0.756382719,0.031141976,1
0.135010366,0.248536829,0.226223366,0.072504832,0.630160622,0.021121362,1
0.106754915,0.259859512,0.130581944,0.08149472,0.691668276,0.025185617,2
0.15835521,0.251405883,0.314543008,0.305907466,0.799877349,0.144203099,2
0.17956742,0.315697047,0.33131283,0.363862008,0.608345565,0.187042241,1
0.125415191,0.241560718,0.29608414,0.24884491,0.771005392,0.106039338,1
0.170806254,0.299412542,0.204414442,0.129878142,0.616313061,0.043541195,1
0.270355459,0.321406669,0.442639166,0.439702689,0.584263006,0.251505988,1
0.202069478,0.259043163,0.415105906,0.384376504,0.711243141,0.211990827,2
0.173738395,0.2735286,0.319133893,0.284743447,0.619217711,0.129151696,2
0.067270294,0.163794859,0.245790491,0.124906953,0.939498815,0.04204622,2
0.095902225,0.22073582,0.209860459,0.067397673,0.698686713,0.0193637,1
0.122504316,0.245762276,0.235018657,0.112560614,0.665448666,0.036530661,2
0.130576984,0.241250994,0.267554612,0.211209892,0.786047307,0.083924248,1
0.05418177,0.132331777,0.254280972,0.122956532,0.942520258,0.044606253,2
0.234268364,0.342582628,0.268495413,0.232384811,0.465789923,0.09611669,1
0.113509059,0.202220568,0.338524812,0.244842636,0.76424229,0.103584828,1
0.030263357,0.121026404,0.309619268,0.046580109,0.838487435,0.012645514,2
0.154217417,0.260672813,0.301618938,0.300416171,0.797244362,0.140759698,2
0.08487587,0.172744932,0.397906158,0.293887232,0.753659797,0.194604909,2
0.482382511,0.532202709,0.377790036,0.454970852,0.295593789,0.265578314,1
0.106013941,0.221031886,0.183204769,0.057304424,0.699216606,0.01602438,2
0.112812336,0.23519257,0.146503282,0.052101427,0.744917597,0.0143666,2
0.031072183,0.132544015,0.255469256,0.017269707,0.888384748,0.00429464,2
0.088098401,0.172840152,0.273965237,0.16109491,0.90293009,0.057833185,1
0.176547803,0.296916192,0.216769026,0.043236841,0.738454894,0.011619742,1
0.186741534,0.276241465,0.493366136,0.516592306,0.564070568,0.325825922,1
0.191351064,0.318182671,0.140314443,0.093581957,0.601175815,0.028973623,2
0.136436655,0.22356678,0.268416957,0.184119189,0.836643684,0.069345109,1
0.332809831,0.398202677,0.404997659,0.437407085,0.42220426,0.24942982,1
0.10583816,0.206825854,0.347292691,0.322402885,0.806770795,0.156793293,2
0.038785251,0.119979788,0.286308867,0.013476153,0.899384371,0.003521974,2
0.025738626,0.102484129,0.295818435,0.01384986,0.909134137,0.003400762,2
0.055743326,0.165526241,0.251298129,0.014309657,0.811303127,0.003526962,1
0.072366945,0.146825752,0.285760742,0.198091807,0.928997742,0.076726112,2
0.064952618,0.111715286,0.365046809,0.049340095,0.90778842,0.013489975,1
0.046927318,0.141350744,0.265542303,0.089395792,0.88300641,0.032893364,2
0.124214336,0.233138164,0.266872506,0.185605825,0.857715829,0.070113635,1
0.067791713,0.115317299,0.454527623,0.038659683,0.914714692,0.010257292,1
0.192000502,0.318371037,0.167142018,0.077665523,0.574787216,0.023126734,2
0.136960799,0.258498114,0.198981313,0.076379463,0.635362356,0.022765853,2
0.052815023,0.11308802,0.465582641,0.151257415,0.966327174,0.05316275,1
0.121412949,0.216586142,0.326205116,0.201511462,0.851711988,0.078573467,1
0.062046525,0.163382655,0.219912975,0.01989104,0.80705742,0.004988199,1
0.032062195,0.134729849,0.220265161,0.047522088,0.874384172,0.012923764,1
0.152142693,0.272030572,0.263990632,0.201465879,0.725468788,0.078806602,2
0.093359776,0.214438108,0.213109965,0.027567725,0.701587343,0.007074234,2
0.084934977,0.192823549,0.199878704,0.05746901,0.807865802,0.016073082,2
0.10705847,0.206476978,0.263478453,0.072729933,0.785503785,0.021196965,1
0.143214099,0.221316737,0.401134245,0.354534361,0.706622909,0.214443362,2
0.133028268,0.238200242,0.269445324,0.172429397,0.709258687,0.063414965,2
0.126535712,0.214284257,0.312762309,0.165296619,0.823792245,0.059877139,1
0.182763509,0.27961282,0.244785354,0.146453121,0.70341005,0.094833034,2
0.095708532,0.227248144,0.179539671,0.049870477,0.721831417,0.014574333,2
0.142775563,0.235744399,0.261728449,0.192945107,0.822147188,0.073988265,2
0.066589617,0.155549482,0.292609184,0.187784158,0.890817588,0.071264722,2
0.109485874,0.194492717,0.323029962,0.168220426,0.879415291,0.061307951,1
0.10166756,0.20851494,0.239670893,0.092171825,0.743588916,0.02856782,2
0.02626656,0.117434173,0.266635649,0.033029361,0.875902131,0.008614009,1
0.251449488,0.356261002,0.272985318,0.224406818,0.497128123,0.091462356,2
0.12807608,0.249032744,0.180897397,0.039381784,0.601247235,0.010470394,1
0.075114813,0.185346677,0.221389932,0.04061769,0.794519757,0.011293878,2
0.068665744,0.15326265,0.198848704,0.084247933,0.926875976,0.025292939,1
0.094591285,0.218400335,0.226167057,0.069720375,0.750053072,0.020160035,1
0.065661708,0.160789595,0.259034474,0.048031119,0.842087763,0.013254767,2
0.169715525,0.260664472,0.276296256,0.200741509,0.683998305,0.101143046,2
0.121096481,0.247462719,0.217495383,0.111748084,0.677566062,0.038031964,2
0.069272852,0.168356814,0.238875423,0.149281259,0.893434251,0.052256265,2
0.167883486,0.297577115,0.148768594,0.066720331,0.649278322,0.019137338,1
0.099925937,0.230924684,0.182818402,0.058262193,0.71797493,0.017447974,2
0.114099713,0.208089089,0.240673327,0.155643471,0.834746436,0.055270771,2
0.155074368,0.240805481,0.460494155,0.422713531,0.637790685,0.23629781,1
0.132231365,0.254469696,0.177679848,0.160852528,0.782827123,0.057724421,2
0.108215818,0.186731406,0.3083857,0.182374718,0.903246226,0.068443017,1
0.199627175,0.332588214,0.30653678,0.328914978,0.619439798,0.160954904,2
0.255599489,0.377957677,0.127403484,0.075841961,0.418845617,0.022296026,1
0.197473947,0.337694693,0.139963391,0.073190299,0.540800915,0.021364041,1
0.165821549,0.256647549,0.29441179,0.212296778,0.740344612,0.084542298,2
0.030857296,0.114005615,0.292476551,0.064480563,0.879405624,0.018379583,1
0.107353414,0.23479716,0.213506633,0.080827964,0.628931926,0.024081599,2
0.056946398,0.128373419,0.359064255,0.16107023,0.952255879,0.057895513,2
0.164540459,0.293585682,0.164350882,0.034819057,0.52573206,0.00913708,1
0.172043714,0.31222854,0.164233731,0.070843138,0.524703141,0.020549649,1
0.100591276,0.196567777,0.235944963,0.156096565,0.855694835,0.055457296,2
0.092466439,0.219942807,0.198372221,0.072174553,0.728823692,0.031871774,2
0.134236201,0.259637199,0.175952287,0.072965863,0.678629921,0.021280523,1
0.021752894,0.078497497,0.43634585,0.020751586,0.914954871,0.005222504,1
0.184695565,0.244932971,0.367703519,0.288394531,0.759294478,0.131611073,1
0.255499878,0.37365066,0.319054961,0.361160325,0.577194125,0.18543674,2
0.071336363,0.20474854,0.193914268,0.016710229,0.759779747,0.004144154,1
0.162634159,0.183081212,0.623098017,0.637590104,0.762558042,0.461060854,1
0.065098011,0.129520783,0.280346359,0.116517744,0.92338057,0.040365137,2
0.185518823,0.323102951,0.16076396,0.091448316,0.523147972,0.027973125,2
0.095749793,0.185095141,0.270588288,0.181426613,0.882378547,0.067977343,2
0.169399148,0.261518489,0.260144668,0.079677757,0.650364091,0.023651087,1
0.125805048,0.248585229,0.196857754,0.06804611,0.646272763,0.019597575,2
0.042936187,0.110853859,0.273511417,0.058730474,0.940914359,0.016552889,2
0.047880348,0.137340493,0.271970673,0.153221725,0.917041296,0.054083668,1
0.140421748,0.219334191,0.268797294,0.191085559,0.834717963,0.072985694,1
0.046278351,0.142658443,0.319410099,0.085503832,0.824501147,0.025799052,2
0.082230714,0.1947929,0.203613416,0.046442895,0.773813225,0.012595996,1
0.041869428,0.131689555,0.288606762,0.056068864,0.866776347,0.022311648,2
0.266615917,0.358702549,0.346708585,0.340389719,0.643703789,0.168868453,1
0.162160167,0.297014946,0.146090426,0.061261714,0.582015856,0.017322902,1
0.093304381,0.166216767,0.612625522,0.609444669,0.674137255,0.42761669,1
0.090379437,0.172439738,0.348058282,0.130085452,0.900599587,0.044778541,2
0.077656375,0.159674443,0.29283507,0.03415316,0.843761178,0.008941211,2
0.093139465,0.208472697,0.224830893,0.185478162,0.863219684,0.070046807,1
0.068018026,0.153955178,0.266861276,0.128515788,0.907826324,0.044714173,2
0.263182473,0.393000774,0.197989535,0.191354717,0.550158996,0.073148883,1
0.14416901,0.270905056,0.184229791,0.074539024,0.610888055,0.021909143,2
0.218622944,0.244142748,0.599876583,0.602144881,0.643085718,0.419137661,1
0.049702893,0.148697724,0.255837294,0.018517647,0.815524471,0.004622228,2
0.065336817,0.170997653,0.240232127,0.059467358,0.771816648,0.0167277,1
0.16790484,0.324633327,0.152850549,0.047446645,0.437112218,0.012914156,1
0.078687084,0.176956992,0.245596014,0.147021111,0.8600672,0.051196917,1
